State,Place,Diocese,DioceseState
OR,cave junction,Archdiocese of Portland in Oregon,OR
OR,cedar hills,Archdiocese of Portland in Oregon,OR
OR,cedar mill,Archdiocese of Portland in Oregon,OR
OR,central point,Archdiocese of Portland in Oregon,OR
OR,chenoweth,Diocese of Baker,OR
OR,chiloquin,Diocese of Baker,OR
OR,clackamas,Archdiocese of Portland in Oregon,OR
OR,clatskanie,Archdiocese of Portland in Oregon,OR
OR,coburg,Archdiocese of Portland in Oregon,OR
OR,columbia city,Archdiocese of Portland in Oregon,OR
OR,condon,Diocese of Baker,OR
OR,coos bay,Archdiocese of Portland in Oregon,OR
OR,coquille,Archdiocese of Portland in Oregon,OR
OR,cornelius,Archdiocese of Portland in Oregon,OR
OR,corvallis,Archdiocese of Portland in Oregon,OR
OR,cottage grove,Archdiocese of Portland in Oregon,OR
OR,cove,Diocese of Baker,OR
OR,crabtree,Archdiocese of Portland in Oregon,OR
OR,crawfordsville,Archdiocese of Portland in Oregon,OR
OR,creswell,Archdiocese of Portland in Oregon,OR
OR,culp creek,Archdiocese of Portland in Oregon,OR
OR,culver,Diocese of Baker,OR
OR,dallas,Archdiocese of Portland in Oregon,OR
OR,damascus,Archdiocese of Portland in Oregon,OR
OR,dayton,Archdiocese of Portland in Oregon,OR
OR,depoe bay,Archdiocese of Portland in Oregon,OR
OR,deschutes river woods,Diocese of Baker,OR
OR,dillard,Archdiocese of Portland in Oregon,OR
OR,donald,Archdiocese of Portland in Oregon,OR
OR,drain,Archdiocese of Portland in Oregon,OR
OR,dufur,Diocese of Baker,OR
OR,dundee,Archdiocese of Portland in Oregon,OR
OR,dunes city,Archdiocese of Portland in Oregon,OR
OR,durham,Archdiocese of Portland in Oregon,OR
OR,eagle point,Archdiocese of Portland in Oregon,OR
OR,echo,Diocese of Baker,OR
OR,elgin,Diocese of Baker,OR
OR,enterprise,Diocese of Baker,OR
OR,estacada,Archdiocese of Portland in Oregon,OR
OR,eugene,Archdiocese of Portland in Oregon,OR
OR,fairview,Archdiocese of Portland in Oregon,OR
OR,falls city,Archdiocese of Portland in Oregon,OR
OR,florence,Archdiocese of Portland in Oregon,OR
OR,foots creek,Archdiocese of Portland in Oregon,OR
OR,forest grove,Archdiocese of Portland in Oregon,OR
OR,fossil,Diocese of Baker,OR
OR,four corners,Archdiocese of Portland in Oregon,OR
OR,fruitdale,Archdiocese of Portland in Oregon,OR
OR,garden homewhitford,Archdiocese of Portland in Oregon,OR
OR,garibaldi,Archdiocese of Portland in Oregon,OR
OR,gaston,Archdiocese of Portland in Oregon,OR
OR,gates,Archdiocese of Portland in Oregon,OR
OR,gearhart,Archdiocese of Portland in Oregon,OR
OR,gervais,Archdiocese of Portland in Oregon,OR
OR,gladstone,Archdiocese of Portland in Oregon,OR
OR,glasgow,Archdiocese of Portland in Oregon,OR
OR,glendale,Archdiocese of Portland in Oregon,OR
OR,glide,Archdiocese of Portland in Oregon,OR
OR,gold beach,Archdiocese of Portland in Oregon,OR
OR,gold hill,Archdiocese of Portland in Oregon,OR
OR,gopher flats,Diocese of Baker,OR
OR,grand ronde,Archdiocese of Portland in Oregon,OR
OR,grants pass,Archdiocese of Portland in Oregon,OR
OR,green,Archdiocese of Portland in Oregon,OR
OR,gresham,Archdiocese of Portland in Oregon,OR
OR,haines,Diocese of Baker,OR
OR,halsey,Archdiocese of Portland in Oregon,OR
OR,hammond,Archdiocese of Portland in Oregon,OR
OR,happy valley,Archdiocese of Portland in Oregon,OR
OR,harbor,Archdiocese of Portland in Oregon,OR
OR,harrisburg,Archdiocese of Portland in Oregon,OR
OR,hayesville,Archdiocese of Portland in Oregon,OR
OR,heppner,Diocese of Baker,OR
OR,hermiston,Diocese of Baker,OR
OR,hillsboro,Archdiocese of Portland in Oregon,OR
OR,hines,Diocese of Baker,OR
OR,holley,Archdiocese of Portland in Oregon,OR
OR,hood river,Diocese of Baker,OR
OR,hubbard,Archdiocese of Portland in Oregon,OR
OR,huntington,Diocese of Baker,OR
OR,idaville,Archdiocese of Portland in Oregon,OR
OR,imbler,Diocese of Baker,OR
OR,independence,Archdiocese of Portland in Oregon,OR
OR,ione,Diocese of Baker,OR
OR,irrigon,Diocese of Baker,OR
OR,island city,Diocese of Baker,OR
OR,jacksonville,Archdiocese of Portland in Oregon,OR
OR,jeffers garden,Archdiocese of Portland in Oregon,OR
OR,jefferson,Archdiocese of Portland in Oregon,OR
OR,jennings lodge,Archdiocese of Portland in Oregon,OR
OR,john day,Diocese of Baker,OR
OR,johnson city,Archdiocese of Portland in Oregon,OR
OR,joseph,Diocese of Baker,OR
OR,junction city,Archdiocese of Portland in Oregon,OR
OR,keizer,Archdiocese of Portland in Oregon,OR
OR,kerby,Archdiocese of Portland in Oregon,OR
OR,king city,Archdiocese of Portland in Oregon,OR
OR,klamath falls,Diocese of Baker,OR
OR,la grande,Diocese of Baker,OR
OR,la pine,Diocese of Baker,OR
OR,labish village,Archdiocese of Portland in Oregon,OR
OR,lacomb,Archdiocese of Portland in Oregon,OR
OR,lafayette,Archdiocese of Portland in Oregon,OR
OR,lake oswego,Archdiocese of Portland in Oregon,OR
OR,lakeside,Archdiocese of Portland in Oregon,OR
OR,lakeview,Diocese of Baker,OR
OR,lebanon,Archdiocese of Portland in Oregon,OR
OR,lincoln beach,Archdiocese of Portland in Oregon,OR
OR,lincoln city,Archdiocese of Portland in Oregon,OR
OR,lookingglass,Archdiocese of Portland in Oregon,OR
OR,lowell,Archdiocese of Portland in Oregon,OR
OR,lyons,Archdiocese of Portland in Oregon,OR
OR,madras,Diocese of Baker,OR
OR,malin,Diocese of Baker,OR
OR,manzanita,Archdiocese of Portland in Oregon,OR
OR,marion,Archdiocese of Portland in Oregon,OR
OR,maupin,Diocese of Baker,OR
OR,maywood park,Archdiocese of Portland in Oregon,OR
OR,mcminnville,Archdiocese of Portland in Oregon,OR
OR,medford,Archdiocese of Portland in Oregon,OR
OR,melrose,Archdiocese of Portland in Oregon,OR
OR,merlin,Archdiocese of Portland in Oregon,OR
OR,merrill,Diocese of Baker,OR
OR,metolius,Diocese of Baker,OR
OR,metzger,Archdiocese of Portland in Oregon,OR
OR,mill city,Archdiocese of Portland in Oregon,OR
OR,millersburg,Archdiocese of Portland in Oregon,OR
OR,miltonfreewater,Diocese of Baker,OR
OR,milwaukie,Archdiocese of Portland in Oregon,OR
OR,mission,Diocese of Baker,OR
OR,molalla,Archdiocese of Portland in Oregon,OR
OR,monmouth,Archdiocese of Portland in Oregon,OR
OR,monroe,Archdiocese of Portland in Oregon,OR
OR,moro,Diocese of Baker,OR
OR,mosier,Diocese of Baker,OR
OR,mount angel,Archdiocese of Portland in Oregon,OR
OR,mount hood village,Archdiocese of Portland in Oregon,OR
OR,mount vernon,Diocese of Baker,OR
OR,mulino,Archdiocese of Portland in Oregon,OR
OR,myrtle creek,Archdiocese of Portland in Oregon,OR
OR,myrtle point,Archdiocese of Portland in Oregon,OR
OR,nesika beach,Archdiocese of Portland in Oregon,OR
OR,netarts,Archdiocese of Portland in Oregon,OR
OR,new hope,Archdiocese of Portland in Oregon,OR
OR,newberg,Archdiocese of Portland in Oregon,OR
OR,newport,Archdiocese of Portland in Oregon,OR
OR,north bend,Archdiocese of Portland in Oregon,OR
OR,north plains,Archdiocese of Portland in Oregon,OR
OR,north portland,Archdiocese of Portland in Oregon,OR
OR,north powder,Diocese of Baker,OR
OR,nyssa,Diocese of Baker,OR
OR,oak grove,Archdiocese of Portland in Oregon,OR
OR,oak hills,Archdiocese of Portland in Oregon,OR
OR,oakland,Archdiocese of Portland in Oregon,OR
OR,oakridge,Archdiocese of Portland in Oregon,OR
OR,oatfield,Archdiocese of Portland in Oregon,OR
OR,obrien,Archdiocese of Portland in Oregon,OR
OR,oceanside,Archdiocese of Portland in Oregon,OR
OR,odell,Diocese of Baker,OR
OR,ontario,Diocese of Baker,OR
OR,oregon city,Archdiocese of Portland in Oregon,OR
OR,pacific city,Archdiocese of Portland in Oregon,OR
OR,parkdale,Diocese of Baker,OR
OR,pendleton,Diocese of Baker,OR
OR,philomath,Archdiocese of Portland in Oregon,OR
OR,phoenix,Archdiocese of Portland in Oregon,OR
OR,pilot rock,Diocese of Baker,OR
OR,pine hollow,Diocese of Baker,OR
OR,port orford,Archdiocese of Portland in Oregon,OR
OR,portland,Archdiocese of Portland in Oregon,OR
OR,powers,Archdiocese of Portland in Oregon,OR
OR,prairie city,Diocese of Baker,OR
OR,prineville,Diocese of Baker,OR
OR,prospect,Archdiocese of Portland in Oregon,OR
OR,rainier,Archdiocese of Portland in Oregon,OR
OR,raleigh hills,Archdiocese of Portland in Oregon,OR
OR,redmond,Diocese of Baker,OR
OR,redwood,Archdiocese of Portland in Oregon,OR
OR,reedsport,Archdiocese of Portland in Oregon,OR
OR,riddle,Archdiocese of Portland in Oregon,OR
OR,rockaway beach,Archdiocese of Portland in Oregon,OR
OR,rockcreek,Archdiocese of Portland in Oregon,OR
OR,rogue river,Archdiocese of Portland in Oregon,OR
OR,rose lodge,Archdiocese of Portland in Oregon,OR
OR,roseburg,Archdiocese of Portland in Oregon,OR
OR,roseburg north,Archdiocese of Portland in Oregon,OR
OR,ruch,Archdiocese of Portland in Oregon,OR
OR,salem,Archdiocese of Portland in Oregon,OR
OR,sandy,Archdiocese of Portland in Oregon,OR
OR,scappoose,Archdiocese of Portland in Oregon,OR
OR,scio,Archdiocese of Portland in Oregon,OR
OR,scotts mills,Archdiocese of Portland in Oregon,OR
OR,seaside,Archdiocese of Portland in Oregon,OR
OR,selma,Archdiocese of Portland in Oregon,OR
OR,shady cove,Archdiocese of Portland in Oregon,OR
OR,sheridan,Archdiocese of Portland in Oregon,OR
OR,sherwood,Archdiocese of Portland in Oregon,OR
OR,siletz,Archdiocese of Portland in Oregon,OR
OR,silverton,Archdiocese of Portland in Oregon,OR
OR,sisters,Diocese of Baker,OR
OR,sodaville,Archdiocese of Portland in Oregon,OR
OR,south lebanon,Archdiocese of Portland in Oregon,OR
OR,springfield,Archdiocese of Portland in Oregon,OR
OR,st helens,Archdiocese of Portland in Oregon,OR
OR,st paul,Archdiocese of Portland in Oregon,OR
OR,stafford,Archdiocese of Portland in Oregon,OR
OR,stanfield,Diocese of Baker,OR
OR,stayton,Archdiocese of Portland in Oregon,OR
OR,sublimity,Archdiocese of Portland in Oregon,OR
OR,sunriver,Diocese of Baker,OR
OR,sutherlin,Archdiocese of Portland in Oregon,OR
OR,sweet home,Archdiocese of Portland in Oregon,OR
OR,takilma,Archdiocese of Portland in Oregon,OR
OR,talent,Archdiocese of Portland in Oregon,OR
OR,tangent,Archdiocese of Portland in Oregon,OR
OR,terrebonne,Diocese of Baker,OR
OR,the dalles,Diocese of Baker,OR
OR,three rivers,Diocese of Baker,OR
OR,tigard,Archdiocese of Portland in Oregon,OR
OR,tillamook,Archdiocese of Portland in Oregon,OR
OR,toledo,Archdiocese of Portland in Oregon,OR
OR,trail,Archdiocese of Portland in Oregon,OR
OR,tricity,Archdiocese of Portland in Oregon,OR
OR,troutdale,Archdiocese of Portland in Oregon,OR
OR,tualatin,Archdiocese of Portland in Oregon,OR
OR,tumalo,Diocese of Baker,OR
OR,turner,Archdiocese of Portland in Oregon,OR
OR,tutuilla,Diocese of Baker,OR
OR,umapine,Diocese of Baker,OR
OR,umatilla,Diocese of Baker,OR
OR,union,Diocese of Baker,OR
OR,vale,Diocese of Baker,OR
OR,veneta,Archdiocese of Portland in Oregon,OR
OR,vernonia,Archdiocese of Portland in Oregon,OR
OR,waldport,Archdiocese of Portland in Oregon,OR
OR,wallowa,Diocese of Baker,OR
OR,warm springs,Diocese of Baker,OR
OR,warren,Archdiocese of Portland in Oregon,OR
OR,warrenton,Archdiocese of Portland in Oregon,OR
OR,wasco,Diocese of Baker,OR
OR,west havensylvan,Archdiocese of Portland in Oregon,OR
OR,west linn,Archdiocese of Portland in Oregon,OR
OR,weston,Diocese of Baker,OR
OR,westport,Archdiocese of Portland in Oregon,OR
OR,wheeler,Archdiocese of Portland in Oregon,OR
OR,white city,Archdiocese of Portland in Oregon,OR
OR,willamina,Archdiocese of Portland in Oregon,OR
OR,williams,Archdiocese of Portland in Oregon,OR
OR,wilsonville,Archdiocese of Portland in Oregon,OR
OR,wimer,Archdiocese of Portland in Oregon,OR
OR,winchester bay,Archdiocese of Portland in Oregon,OR
OR,winston,Archdiocese of Portland in Oregon,OR
OR,wood village,Archdiocese of Portland in Oregon,OR
OR,woodburn,Archdiocese of Portland in Oregon,OR
OR,yachats,Archdiocese of Portland in Oregon,OR
OR,yamhill,Archdiocese of Portland in Oregon,OR
OR,yoncalla,Archdiocese of Portland in Oregon,OR
PA,aaronsburg,Diocese of Altoona–Johnstown,PA
PA,abbottstown,Diocese of Harrisburg,PA
PA,abington,Archdiocese of Philadelphia,PA
PA,ackermanville,Diocese of Allentown,PA
PA,acme,Diocese of Greensburg,PA
PA,adamstown,Diocese of Harrisburg,PA
PA,airville,Diocese of Harrisburg,PA
PA,akron,Diocese of Harrisburg,PA
PA,albion,Diocese of Erie,PA
PA,alburtis,Diocese of Allentown,PA
PA,aldan,Archdiocese of Philadelphia,PA
PA,alexandria,Diocese of Altoona–Johnstown,PA
PA,aliquippa,Diocese of Pittsburgh,PA
PA,alleghenyville,Diocese of Allentown,PA
PA,allensville,Diocese of Harrisburg,PA
PA,allentown,Diocese of Allentown,PA
PA,allenwood,Diocese of Harrisburg,PA
PA,allison,Diocese of Greensburg,PA
PA,allison park,Diocese of Pittsburgh,PA
PA,almedia,Diocese of Harrisburg,PA
PA,alsace manor,Diocese of Allentown,PA
PA,altamont,Diocese of Allentown,PA
PA,altoona,Diocese of Altoona–Johnstown,PA
PA,ambler,Archdiocese of Philadelphia,PA
PA,ambridge,Diocese of Pittsburgh,PA
PA,amity gardens,Diocese of Allentown,PA
PA,ancient oaks,Diocese of Allentown,PA
PA,annville,Diocese of Harrisburg,PA
PA,apollo,Diocese of Greensburg,PA
PA,archbald,Diocese of Scranton,PA
PA,ardmore,Archdiocese of Philadelphia,PA
PA,arendtsville,Diocese of Harrisburg,PA
PA,aristes,Diocese of Harrisburg,PA
PA,arlington heights,Diocese of Scranton,PA
PA,arnold,Diocese of Greensburg,PA
PA,arnold city,Diocese of Greensburg,PA
PA,arnot,Diocese of Scranton,PA
PA,arona,Diocese of Greensburg,PA
PA,ashland,Diocese of Allentown,PA
PA,ashley,Diocese of Scranton,PA
PA,aspers,Diocese of Harrisburg,PA
PA,aspinwall,Diocese of Pittsburgh,PA
PA,atglen,Archdiocese of Philadelphia,PA
PA,athens,Diocese of Scranton,PA
PA,atlas,Diocese of Harrisburg,PA
PA,atlasburg,Diocese of Pittsburgh,PA
PA,auburn,Diocese of Allentown,PA
PA,audubon,Archdiocese of Philadelphia,PA
PA,austin,Diocese of Erie,PA
PA,avalon,Diocese of Pittsburgh,PA
PA,avella,Diocese of Pittsburgh,PA
PA,avis,Diocese of Altoona–Johnstown,PA
PA,avoca,Diocese of Scranton,PA
PA,avon,Diocese of Harrisburg,PA
PA,avondale,Archdiocese of Philadelphia,PA
PA,avonia,Diocese of Erie,PA
PA,avonmore,Diocese of Greensburg,PA
PA,back mountain,Diocese of Scranton,PA
PA,baden,Diocese of Pittsburgh,PA
PA,baidland,Diocese of Pittsburgh,PA
PA,bainbridge,Diocese of Harrisburg,PA
PA,bairdford,Diocese of Pittsburgh,PA
PA,bakerstown,Diocese of Pittsburgh,PA
PA,bala cynwyd,Archdiocese of Philadelphia,PA
PA,baldwin,Diocese of Pittsburgh,PA
PA,bally,Diocese of Allentown,PA
PA,bangor,Diocese of Allentown,PA
PA,barnesboro,Diocese of Altoona–Johnstown,PA
PA,bath,Diocese of Allentown,PA
PA,baumstown,Diocese of Allentown,PA
PA,beallsville,Diocese of Pittsburgh,PA
PA,bear rocks,Diocese of Greensburg,PA
PA,beaver,Diocese of Pittsburgh,PA
PA,beaver falls,Diocese of Pittsburgh,PA
PA,beaver meadows,Diocese of Allentown,PA
PA,beaver springs,Diocese of Harrisburg,PA
PA,beaverdale,Diocese of Altoona–Johnstown,PA
PA,beavertown,Diocese of Harrisburg,PA
PA,bechtelsville,Diocese of Allentown,PA
PA,bedford,Diocese of Altoona–Johnstown,PA
PA,bedminster,Archdiocese of Philadelphia,PA
PA,beech creek,Diocese of Altoona–Johnstown,PA
PA,beech mountain lakes,Diocese of Scranton,PA
PA,belfast,Diocese of Allentown,PA
PA,bell acres,Diocese of Pittsburgh,PA
PA,belle vernon,Diocese of Greensburg,PA
PA,bellefonte,Diocese of Altoona–Johnstown,PA
PA,belleville,Diocese of Harrisburg,PA
PA,bellevue,Diocese of Pittsburgh,PA
PA,bellwood,Diocese of Altoona–Johnstown,PA
PA,belmont,Diocese of Altoona–Johnstown,PA
PA,ben avon,Diocese of Pittsburgh,PA
PA,ben avon heights,Diocese of Pittsburgh,PA
PA,bendersville,Diocese of Harrisburg,PA
PA,bensalem,Archdiocese of Philadelphia,PA
PA,bentleyville,Diocese of Pittsburgh,PA
PA,benton,Diocese of Harrisburg,PA
PA,berlin,Diocese of Altoona–Johnstown,PA
PA,bernville,Diocese of Allentown,PA
PA,berrysburg,Diocese of Harrisburg,PA
PA,berwick,Diocese of Harrisburg,PA
PA,berwyn,Archdiocese of Philadelphia,PA
PA,bessemer,Diocese of Pittsburgh,PA
PA,bethel,Diocese of Allentown,PA
PA,bethel park,Diocese of Pittsburgh,PA
PA,bethlehem,Diocese of Allentown,PA
PA,big bass lake,Diocese of Scranton,PA
PA,big beaver,Diocese of Pittsburgh,PA
PA,big run,Diocese of Erie,PA
PA,bigler,Diocese of Erie,PA
PA,biglerville,Diocese of Harrisburg,PA
PA,birchwood lakes,Diocese of Scranton,PA
PA,bird in hand,Diocese of Harrisburg,PA
PA,birdsboro,Diocese of Allentown,PA
PA,black lick,Diocese of Greensburg,PA
PA,blairsville,Diocese of Greensburg,PA
PA,blakely,Diocese of Scranton,PA
PA,blanchard,Diocese of Altoona–Johnstown,PA
PA,blandburg,Diocese of Altoona–Johnstown,PA
PA,blandon,Diocese of Allentown,PA
PA,blawnox,Diocese of Pittsburgh,PA
PA,bloomfield,Diocese of Pittsburgh,PA
PA,blooming valley,Diocese of Erie,PA
PA,bloomsburg,Diocese of Harrisburg,PA
PA,blossburg,Diocese of Scranton,PA
PA,blue ball,Diocese of Harrisburg,PA
PA,blue bell,Archdiocese of Philadelphia,PA
PA,blue ridge summit,Diocese of Harrisburg,PA
PA,boalsburg,Diocese of Altoona–Johnstown,PA
PA,bobtown,Diocese of Pittsburgh,PA
PA,boiling springs,Diocese of Harrisburg,PA
PA,bolivar,Diocese of Greensburg,PA
PA,bonneauville,Diocese of Harrisburg,PA
PA,boothwyn,Archdiocese of Philadelphia,PA
PA,boston,Diocese of Pittsburgh,PA
PA,boswell,Diocese of Altoona–Johnstown,PA
PA,bowers,Diocese of Allentown,PA
PA,bowmanstown,Diocese of Allentown,PA
PA,bowmansville,Diocese of Harrisburg,PA
PA,boyertown,Diocese of Allentown,PA
PA,brackenridge,Diocese of Pittsburgh,PA
PA,braddock,Diocese of Pittsburgh,PA
PA,braddock hills,Diocese of Pittsburgh,PA
PA,bradenville,Diocese of Greensburg,PA
PA,bradford,Diocese of Erie,PA
PA,bradford woods,Diocese of Pittsburgh,PA
PA,branch dale,Diocese of Allentown,PA
PA,breinigsville,Diocese of Allentown,PA
PA,brentwood,Diocese of Pittsburgh,PA
PA,bressler,Diocese of Harrisburg,PA
PA,briar creek,Diocese of Harrisburg,PA
PA,brickerville,Diocese of Harrisburg,PA
PA,bridgeport,Archdiocese of Philadelphia,PA
PA,bridgeville,Diocese of Pittsburgh,PA
PA,bridgewater,Diocese of Pittsburgh,PA
PA,brisbin,Diocese of Erie,PA
PA,bristol,Archdiocese of Philadelphia,PA
PA,brittany farmshighlands,Archdiocese of Philadelphia,PA
PA,broad top city,Diocese of Altoona–Johnstown,PA
PA,brockway,Diocese of Erie,PA
PA,brodheadsville,Diocese of Scranton,PA
PA,brookhaven,Archdiocese of Philadelphia,PA
PA,brookville,Diocese of Erie,PA
PA,broomall,Archdiocese of Philadelphia,PA
PA,brownsville,Diocese of Greensburg,PA
PA,browntown,Diocese of Scranton,PA
PA,bruin,Diocese of Pittsburgh,PA
PA,bryn athyn,Archdiocese of Philadelphia,PA
PA,buckhorn,Diocese of Harrisburg,PA
PA,bulger,Diocese of Pittsburgh,PA
PA,burgettstown,Diocese of Pittsburgh,PA
PA,burnham,Diocese of Harrisburg,PA
PA,butler,Diocese of Pittsburgh,PA
PA,byrnedale,Diocese of Erie,PA
PA,cairnbrook,Diocese of Altoona–Johnstown,PA
PA,california,Diocese of Pittsburgh,PA
PA,callery,Diocese of Pittsburgh,PA
PA,caln,Archdiocese of Philadelphia,PA
PA,calumet,Diocese of Greensburg,PA
PA,cambridge springs,Diocese of Erie,PA
PA,camp hill,Diocese of Harrisburg,PA
PA,campbelltown,Diocese of Harrisburg,PA
PA,canadensis,Diocese of Scranton,PA
PA,canadohta lake,Diocese of Erie,PA
PA,canonsburg,Diocese of Pittsburgh,PA
PA,canton,Diocese of Scranton,PA
PA,carbondale,Diocese of Scranton,PA
PA,carlisle,Diocese of Harrisburg,PA
PA,carmichaels,Diocese of Pittsburgh,PA
PA,carnegie,Diocese of Pittsburgh,PA
PA,carnotmoon,Diocese of Pittsburgh,PA
PA,carroll valley,Diocese of Harrisburg,PA
PA,carrolltown,Diocese of Altoona–Johnstown,PA
PA,cashtown,Diocese of Harrisburg,PA
PA,castanea,Diocese of Altoona–Johnstown,PA
PA,castle shannon,Diocese of Pittsburgh,PA
PA,catasauqua,Diocese of Allentown,PA
PA,catawissa,Diocese of Harrisburg,PA
PA,cecilbishop,Diocese of Pittsburgh,PA
PA,cementon,Diocese of Allentown,PA
PA,center valley,Diocese of Allentown,PA
PA,centerport,Diocese of Allentown,PA
PA,centerville,Diocese of Pittsburgh,PA
PA,central city,Diocese of Altoona–Johnstown,PA
PA,centre hall,Diocese of Altoona–Johnstown,PA
PA,cetronia,Diocese of Allentown,PA
PA,chalfant,Diocese of Pittsburgh,PA
PA,chalfont,Archdiocese of Philadelphia,PA
PA,chambersburg,Diocese of Harrisburg,PA
PA,charleroi,Diocese of Pittsburgh,PA
PA,chase,Diocese of Scranton,PA
PA,cheltenham,Archdiocese of Philadelphia,PA
PA,cherry tree,Diocese of Greensburg,PA
PA,cherryville,Diocese of Allentown,PA
PA,chester,Archdiocese of Philadelphia,PA
PA,chester heights,Archdiocese of Philadelphia,PA
PA,chester hill,Diocese of Erie,PA
PA,chester springs,Archdiocese of Philadelphia,PA
PA,chesterbrook,Archdiocese of Philadelphia,PA
PA,cheswick,Diocese of Pittsburgh,PA
PA,chevy chase heights,Diocese of Greensburg,PA
PA,chewton,Diocese of Pittsburgh,PA
PA,chicora,Diocese of Pittsburgh,PA
PA,chinchilla,Diocese of Scranton,PA
PA,christiana,Diocese of Harrisburg,PA
PA,church hill,Diocese of Harrisburg,PA
PA,churchill,Diocese of Pittsburgh,PA
PA,churchtown,Diocese of Harrisburg,PA
PA,churchville,Archdiocese of Philadelphia,PA
PA,clairton,Diocese of Pittsburgh,PA
PA,clarence,Diocese of Altoona–Johnstown,PA
PA,clarendon,Diocese of Erie,PA
PA,clarion,Diocese of Erie,PA
PA,clark,Diocese of Erie,PA
PA,clarks green,Diocese of Scranton,PA
PA,clarks summit,Diocese of Scranton,PA
PA,clay,Diocese of Harrisburg,PA
PA,claysburg,Diocese of Altoona–Johnstown,PA
PA,claysville,Diocese of Pittsburgh,PA
PA,clearfield,Diocese of Erie,PA
PA,cleona,Diocese of Harrisburg,PA
PA,clifton heights,Archdiocese of Philadelphia,PA
PA,clinton,Diocese of Pittsburgh,PA
PA,clintonville,Diocese of Erie,PA
PA,clymer,Diocese of Greensburg,PA
PA,coaldale,Diocese of Allentown,PA
PA,coalport,Diocese of Erie,PA
PA,coatesville,Archdiocese of Philadelphia,PA
PA,cochranton,Diocese of Erie,PA
PA,cochranville,Archdiocese of Philadelphia,PA
PA,cokeburg,Diocese of Pittsburgh,PA
PA,collegeville,Archdiocese of Philadelphia,PA
PA,collingdale,Archdiocese of Philadelphia,PA
PA,collinsburg,Diocese of Greensburg,PA
PA,colonial park,Diocese of Harrisburg,PA
PA,colony park,Diocese of Allentown,PA
PA,columbia,Diocese of Harrisburg,PA
PA,columbia cross roads,Diocese of Scranton,PA
PA,columbus,Diocese of Erie,PA
PA,colver,Diocese of Altoona–Johnstown,PA
PA,colwyn,Archdiocese of Philadelphia,PA
PA,commodore,Diocese of Greensburg,PA
PA,conashaugh lakes,Diocese of Scranton,PA
PA,conemaugh,Diocese of Altoona–Johnstown,PA
